account_id,in_degree,out_degree,pagerank,community_id,is_laundering
10:8003E7130,1,1,0.00014456262499190224,1193,0
1665:8003E4940,1,1,0.00014456262499190224,1194,0
1601:8003E4AD0,1,1,0.00014456262499190224,1195,0
513:8003BE4B0,1,1,4.071644869032823e-05,1196,0
1688:8003F3C80,2,1,0.0003710618838697947,1197,0
3701:8003BD9C0,0,1,2.190954241558373e-05,1196,0
220:8003F4450,1,1,0.00014456262499190224,1198,0
1:8003F5660,1,1,0.00014456262499190224,1199,0
1362:8003F78C0,1,1,0.00014456262499190224,1200,0
1:8003F8CA0,1,3,3.083529618878968e-05,1201,0
1362:8003F82C0,1,1,0.00014456262499190224,1202,0
1674:8003F9E60,1,1,0.00014456262499190224,1203,0
12:8003FB470,1,2,3.9262734887095274e-05,1204,0
1:8003FBD00,1,1,0.00014456262499190224,1205,0
1:8003D6F80,1,1,0.00014456262499190224,1206,0
3488:8003D7110,1,1,0.00014456262499190224,1207,0
513:8003E12C0,1,2,3.9262734887095274e-05,1208,0
1588:8003D9860,1,1,0.00014456262499190224,1209,0
1601:8003DA6D0,1,1,0.00014456262499190224,1210,0
1588:8003E1930,1,1,0.00014456262499190224,1211,0
1292:8003E21B0,1,1,0.00014456262499190224,1212,0
220:8003E2250,1,1,0.00014456262499190224,1213,0
3472:8003F3420,1,1,0.00014456262499190224,1214,0
10:8003F3470,2,1,0.00026721570756822077,1215,0
3314:8003D6540,0,1,2.190954241558373e-05,1215,0
1467:8003F3880,1,1,0.00014456262499190224,1216,0
3209:8003F5E60,1,1,0.00014456262499190224,1217,0
3685:8003F5F50,1,1,0.00014456262499190224,1218,0
10:8003F6DC0,1,1,0.00014456262499190224,1219,0
10:8003F7B80,1,1,0.00014456262499190224,1220,0
10:8003F7BD0,1,1,0.00014456262499190224,1221,0
3727:8003F7C70,1,1,0.00014456262499190224,1222,0
10:8003F8010,1,1,0.00014456262499190224,1223,0
1362:8003F9B80,1,1,0.00014456262499190224,1224,0
1292:8003FB060,1,1,0.00014456262499190224,1225,0
3730:8003FB100,1,1,0.00014456262499190224,1226,0
12:8003FC040,1,1,0.00014456262499190224,1227,0
1362:8003D80B0,1,1,3.9262734887095274e-05,1228,0
1420:8003F3510,0,1,2.190954241558373e-05,1229,0
12:8003DFF30,1,1,4.071644869032823e-05,1229,0
1420:8003E13B0,1,1,0.00014456262499190224,1230,0
1:8003E1C00,1,1,0.00014456262499190224,1231,0
12:8003F5240,1,1,0.00014456262499190224,1232,0
1292:8003F6BE0,1,1,0.00014456262499190224,1233,0
10:8003F6E60,1,1,0.00014456262499190224,1234,0
1601:8003FB280,1,1,0.00014456262499190224,1235,0
12:8003FF960,1,1,0.00014456262499190224,1236,0
1292:8004030A0,1,1,0.00014456262499190224,1237,0
1:8004041D0,1,1,0.00014456262499190224,1238,0
513:8004049F0,1,1,0.00014456262499190224,1239,0
1420:800404E00,2,2,7.396911983011834e-05,1240,0
1420:8003E3C00,0,1,2.190954241558373e-05,1240,0
1420:800405150,1,1,0.00014456262499190224,1241,0
10:800405520,1,1,0.00014456262499190224,1242,0
12:800406170,1,1,0.00014456262499190224,1243,0
1467:800407B10,1,1,0.00014456262499190224,1244,0
220:800408000,1,1,0.00014456262499190224,1245,0
701:8004083C0,1,1,0.00014456262499190224,1246,0
1688:800408960,1,2,3.9262734887095274e-05,1247,0
1729:800408CD0,1,1,0.00014456262499190224,1248,0
10:800213FB0,1,2,3.9262734887095274e-05,1249,0
513:800409C60,1,1,0.00014456262499190224,1250,0
12:800409CB0,1,3,3.083529618878968e-05,1251,0
1729:80040B4F0,1,2,3.9262734887095274e-05,1252,0
1588:800406BF0,1,1,0.00014456262499190224,1253,0
1292:800406CE0,1,1,0.00014456262499190224,1254,0
1:800407920,1,1,0.00014456262499190224,1255,0
1601:800409060,1,1,0.00014456262499190224,1256,0
10:80040A6B0,1,1,0.00014456262499190224,1257,0
3735:80040A840,1,1,0.00014456262499190224,1258,0
1688:800214360,1,1,0.00014456262499190224,1259,0
1:80040DA80,1,2,3.9262734887095274e-05,1260,0
1:80040DE00,1,1,0.00014456262499190224,1261,0
701:80040E4D0,1,1,0.00014456262499190224,1262,0
10:80040E520,1,1,0.00014456262499190224,1263,0
1729:80040EE80,1,2,3.9262734887095274e-05,1264,0
1:800410530,1,1,0.00014456262499190224,1265,0
1420:800412310,1,1,0.00014456262499190224,1266,0
701:8004128B0,1,1,0.00014456262499190224,1267,0
1729:800412ED0,1,1,0.00014456262499190224,1268,0
1:800413CD0,1,1,0.00014456262499190224,1269,0
1467:800414A40,1,1,0.00014456262499190224,1270,0
1601:800415240,1,1,0.00014456262499190224,1271,0
1467:8004150B0,1,1,0.00014456262499190224,1272,0
10:800416050,1,1,0.00014456262499190224,1273,0
1601:800416BA0,1,1,0.00014456262499190224,1274,0
513:800417E30,1,1,0.00014456262499190224,1275,0
1601:800417F20,1,1,0.00014456262499190224,1276,0
1601:80041B710,1,2,3.9262734887095274e-05,1277,0
1467:8003AE440,1,1,0.00014456262499190224,1278,0
701:80041B400,1,1,0.00014456262499190224,1279,0
10:80041DD00,1,1,0.00014456262499190224,1280,0
3209:80041DD50,1,1,0.00014456262499190224,1281,0
1674:80041DDA0,1,1,0.00014456262499190224,1282,0
1:80041F1C0,1,1,0.00014456262499190224,1283,0
3284:8004193E0,1,1,0.00014456262499190224,1284,0
1:800419AC0,1,1,0.00014456262499190224,1285,0
1292:8004191B0,1,2,3.9262734887095274e-05,1286,0
1362:800419480,1,1,0.00014456262499190224,1287,0
1665:80041D420,1,1,3.9262734887095274e-05,1288,0
1665:800420580,1,1,0.00014456262499190224,1289,0
1292:8004203B0,1,2,3.9262734887095274e-05,1290,0
513:800421140,1,2,3.9262734887095274e-05,1291,0
3462:8004229A0,0,1,2.190954241558373e-05,1292,0
10:800422350,2,1,0.00026721570756822077,1292,0
220:8004227C0,0,2,2.190954241558373e-05,1293,0
1:8004228B0,1,2,3.131299555295598e-05,1293,0
1674:800422FB0,1,1,0.00014456262499190224,1294,0
10:800420F50,2,1,0.00020142628939345852,1295,0
220:800423C60,2,1,0.00020206546153516983,1296,0
12:800425A40,1,1,0.00014456262499190224,1297,0
701:800425B30,1,1,0.00014456262499190224,1298,0
1588:800425D10,2,1,0.00024986251509670916,1299,0
1420:800426970,1,1,0.00014456262499190224,1300,0
1:8004274D0,1,1,0.00014456262499190224,1301,0
1:800428290,1,1,0.00014456262499190224,1302,0
1292:8004285A0,1,1,0.00014456262499190224,1303,0
1665:800429DC0,1,1,0.00014456262499190224,1304,0
1362:800428E90,1,2,3.9262734887095274e-05,1305,0
1588:800429730,1,1,0.00014456262499190224,1306,0
1688:800429870,1,1,3.9262734887095274e-05,1307,0
1362:800404620,1,1,0.00014456262499190224,1308,0
1:800404760,1,1,0.00014456262499190224,1309,0
1588:8004047B0,1,1,0.00014456262499190224,1310,0
701:80040CA80,1,1,0.00014456262499190224,1311,0
1674:80040EA70,1,1,0.00014456262499190224,1312,0
3420:800410F70,1,1,0.00014456262499190224,1313,0
12:800411150,1,1,0.00014456262499190224,1314,0
1674:800413A70,1,1,0.00014456262499190224,1315,0
10:800414DA0,1,1,0.00014456262499190224,1316,0
10:8004156E0,1,1,0.00014456262499190224,1317,0
1292:8004110B0,2,2,7.396911983011834e-05,1318,0
3365:800418BD0,0,1,2.190954241558373e-05,1318,0
10:800417230,1,1,0.00014456262499190224,1319,0
3744:800417A60,1,1,0.00014456262499190224,1320,0
3429:800418810,1,1,0.00014456262499190224,1321,0
12:800418900,1,1,0.00014456262499190224,1322,0
1:800418C20,1,1,0.00014456262499190224,1323,0
3401:800418C70,1,1,0.00014456262499190224,1324,0
701:800420180,1,1,0.00014456262499190224,1325,0
10:800424780,1,1,0.00014456262499190224,1326,0
1:800424DC0,1,1,0.00014456262499190224,1327,0
1:800425090,1,1,0.00014456262499190224,1328,0
1665:8004250E0,1,1,0.00014456262499190224,1329,0
701:8004255E0,1,1,0.00014456262499190224,1330,0
1467:800426300,1,1,0.00014456262499190224,1331,0
1729:800426440,1,1,0.00014456262499190224,1332,0
3619:800427080,1,1,0.00014456262499190224,1333,0
3755:8004276D0,1,1,0.00014456262499190224,1334,0
1688:80042BAA0,1,1,0.00014456262499190224,1335,0
1674:80042BB90,1,1,0.00014456262499190224,1336,0
1420:80040D120,1,1,0.00014456262499190224,1337,0
1688:80040D1C0,1,1,0.00014456262499190224,1338,0
220:80040F570,1,1,0.00014456262499190224,1339,0
701:800410820,1,1,0.00014456262499190224,1340,0
10:80040F9F0,0,1,2.190954241558373e-05,1341,0
1588:800411380,1,1,4.071644869032823e-05,1341,0
1588:800411AF0,1,1,0.00014456262499190224,1342,0
1665:800411F00,1,1,0.00014456262499190224,1343,0
1688:800413840,1,1,0.00014456262499190224,1344,0
12:8004144E0,1,1,0.00014456262499190224,1345,0
220:800417140,1,1,5.516221355537386e-05,1346,0
1588:80042AC60,1,1,0.00014456262499190224,1347,0
1420:80042B610,1,1,0.00014456262499190224,1348,0
1601:8004322B0,1,1,0.00014456262499190224,1349,0
1665:800433830,1,1,0.00014456262499190224,1350,0
1688:800433D20,1,1,0.00014456262499190224,1351,0
3628:8004346E0,1,1,0.00014456262499190224,1352,0
1588:800432FE0,1,1,0.00014456262499190224,1353,0
1674:800432D30,2,2,7.396911983011834e-05,1354,0
3232:800434E10,0,1,2.190954241558373e-05,1354,0
1:800436280,1,1,0.00014456262499190224,1355,0
1292:800436410,1,1,0.00014456262499190224,1356,0
1:8004375A0,1,1,0.00014456262499190224,1357,0
1:8001EADC0,1,1,0.00014456262499190224,1358,0
3425:8001EAE10,1,1,0.00014456262499190224,1359,0
10:8001EAF50,1,1,0.00014456262499190224,1360,0
1674:800438DB0,1,1,0.00014456262499190224,1361,0
10:800438600,1,1,0.00014456262499190224,1362,0
3462:8004386F0,1,1,0.00014456262499190224,1363,0
1665:800439C00,1,1,0.00014456262499190224,1364,0
701:80043A060,1,1,0.00014456262499190224,1365,0
3425:800435290,1,1,0.00014456262499190224,1366,0
1362:8004352E0,1,1,0.00014456262499190224,1367,0
10:800437FC0,1,1,0.00014456262499190224,1368,0
220:80043A6C0,1,1,0.00014456262499190224,1369,0
1729:80043AE10,2,2,7.227221586610298e-05,1370,0
3559:80043AEB0,1,1,0.00014456262499190224,1371,0
12:80043B820,1,1,0.00014456262499190224,1372,0
701:80043EBF0,1,2,3.9262734887095274e-05,1373,0
701:800421BB0,1,1,0.00014456262499190224,1374,0
1665:800443A90,1,1,0.00014456262499190224,1375,0
701:800444D20,2,1,0.0002058891662800615,1376,0
10:800449990,1,2,3.9262734887095274e-05,1377,0
513:800449A80,1,1,0.00014456262499190224,1378,0
1729:80044BCB0,1,1,0.00014456262499190224,1379,0
10:80044B030,1,1,0.00014456262499190224,1380,0
220:80044DBA0,1,1,0.00014456262499190224,1381,0
1420:8004503C0,1,1,0.00014456262499190224,1382,0
1688:800452650,1,1,0.00014456262499190224,1383,0
1601:800452DA0,1,1,0.00014456262499190224,1384,0
1:800454950,1,1,0.00014456262499190224,1385,0
12:8004560C0,1,1,0.00014456262499190224,1386,0
12:800458D00,1,1,0.00014456262499190224,1387,0
1601:800459330,1,1,0.00014456262499190224,1388,0
10:80045AC90,1,1,0.00014456262499190224,1389,0
12:8002B7700,1,0,3.131299555295598e-05,168,0
30851:80B473A70,1,0,5.6615927358606816e-05,770,0
1:8002BB600,0,1,2.190954241558373e-05,1390,0
1729:812ED71F0,1,0,4.071644869032823e-05,1390,0
1362:8002BCA10,0,1,2.190954241558373e-05,1391,0
24032:808EBB820,1,0,4.071644869032823e-05,1391,0
3290:8002C68D0,0,1,2.190954241558373e-05,1392,0
513:8002C6880,1,1,4.071644869032823e-05,1392,0
218472:811109D10,1,0,5.6615927358606816e-05,805,0
1:8001275E0,0,1,2.190954241558373e-05,1393,0
1420:8002ED740,2,0,5.952335496507271e-05,1393,0
3264:8002ED790,0,1,2.190954241558373e-05,1393,0
220:8002FDB30,0,1,2.190954241558373e-05,1394,0
117299:810C0C8E0,1,0,4.071644869032823e-05,1394,0
210404:8045BE740,1,0,3.131299555295598e-05,941,0
220:8001CF060,0,1,2.190954241558373e-05,1395,0
1362:800306200,1,1,4.071644869032823e-05,1395,0
10:800307C80,1,0,3.083529618878968e-05,580,0
1420:8003093C0,1,0,3.9262734887095274e-05,411,0
220:8001C8C51,0,1,2.190954241558373e-05,1396,0
1420:8003093C1,1,0,4.071644869032823e-05,1396,0
11:80064C9B0,1,0,5.4919023394591434e-05,860,0
10:8003234C0,0,1,2.190954241558373e-05,1397,0
11405:8024EB6D0,1,0,4.071644869032823e-05,1397,0
513:8003231B0,1,0,3.9262734887095274e-05,199,0
1:800174E90,0,1,2.190954241558373e-05,1398,0
1:800324010,1,0,4.071644869032823e-05,1398,0
220:800336B70,0,1,2.190954241558373e-05,1399,0
113744:8091CF1C0,1,0,4.071644869032823e-05,1399,0
3378:80032ECC0,0,1,2.190954241558373e-05,1400,0
1588:8003387C0,1,0,4.071644869032823e-05,1400,0
1362:800335010,0,1,2.190954241558373e-05,1401,0
11296:805D8EFA0,1,0,4.071644869032823e-05,1401,0
1362:800337730,0,2,2.190954241558373e-05,1402,0
125906:80A067380,1,0,3.131299555295598e-05,1402,0
24132:8063D10A0,1,0,3.9262734887095274e-05,905,0
3601:80033E330,0,1,2.190954241558373e-05,1403,0
1:80033FFD0,1,0,4.071644869032823e-05,1403,0
1420:80033FC50,0,1,2.190954241558373e-05,1404,0
17732:805EE6660,1,0,4.071644869032823e-05,1404,0
1:800252D10,0,1,2.190954241558373e-05,1405,0
1:800345910,1,0,4.071644869032823e-05,1405,0
10:80036A930,1,0,2.2160301165913657e-05,81,0
12:800229520,0,2,2.190954241558373e-05,1406,0
1:80038BEA0,1,0,3.131299555295598e-05,1406,0
1:8003080E0,0,1,2.190954241558373e-05,1407,0
1467:80038D0D0,1,0,4.071644869032823e-05,1407,0
14433:80B224D10,1,0,5.6615927358606816e-05,963,0
1420:80038DF80,0,1,2.190954241558373e-05,1408,0
1588:8006E9720,1,0,4.071644869032823e-05,1408,0
19535:812D88190,1,0,7.166827745203603e-05,989,0
1588:80034DC00,0,1,2.190954241558373e-05,1409,0
1467:81276A970,1,0,4.071644869032823e-05,1409,0
137446:80DDDB630,1,0,5.6615927358606816e-05,1026,0
6129:803E4D2C0,1,0,5.6615927358606816e-05,1029,0
1362:8001EDB30,0,1,2.190954241558373e-05,1410,0
113744:808C99840,1,0,4.071644869032823e-05,1410,0
1:8003114D0,0,2,2.190954241558373e-05,1411,0
1588:8003A5320,1,0,3.131299555295598e-05,1411,0
10:8003A69A0,0,2,2.190954241558373e-05,1412,0
13145:803195830,1,0,3.131299555295598e-05,1412,0
10:8003A8AB0,1,1,3.131299555295598e-05,1406,0
1420:8003223B0,0,1,2.190954241558373e-05,1413,0
1420:8003A9EB0,1,0,4.071644869032823e-05,1413,0
1:80005C0A1,0,1,2.190954241558373e-05,1414,0
1588:8003AC471,1,0,4.071644869032823e-05,1414,0
513:8003AD240,1,0,3.083529618878968e-05,568,0
1292:8003AEA10,1,1,3.083529618878968e-05,1415,0
1601:800347980,1,1,2.8178511173831894e-05,1416,0
10:8003B5DC0,2,0,5.0119901827700474e-05,726,0
10:80011D3F0,0,1,2.190954241558373e-05,726,0
3608:8003B7370,0,1,2.190954241558373e-05,1417,0
1:8003B71A0,1,1,4.071644869032823e-05,1417,0
1588:800389460,1,0,3.9262734887095274e-05,400,0
1:80011C190,0,1,2.190954241558373e-05,1418,0
1674:8003BB960,1,1,4.071644869032823e-05,1418,0
1588:8003BEB90,2,0,5.8069641161839755e-05,1419,0
1:80018BA80,0,1,2.190954241558373e-05,1419,0
1292:8003BF640,0,1,2.190954241558373e-05,1420,0
22205:80F702650,1,0,4.071644869032823e-05,1420,0
1588:8003C0700,1,0,3.131299555295598e-05,589,0
220:8003C0EC0,0,1,2.190954241558373e-05,1421,0
36208:812FA5A40,1,0,4.071644869032823e-05,1421,0
1420:8003C1000,0,1,2.190954241558373e-05,1422,0
128684:813539070,1,0,4.071644869032823e-05,1422,0
220:8003C3370,1,0,3.949629268275664e-05,676,0
1420:8002FD7B0,1,0,3.9262734887095274e-05,1107,0
1:8002C1D80,0,1,2.190954241558373e-05,1423,0
513:8003CA3A0,1,0,4.071644869032823e-05,1423,0
10:8003CA760,1,0,2.2160301165913657e-05,81,0
3274:8003CC8B0,0,1,2.190954241558373e-05,1424,0
1292:8003CC810,1,0,4.071644869032823e-05,1424,0
220:8003D7DF0,1,1,3.9262734887095274e-05,1425,0
220:8002BBBC0,0,2,2.190954241558373e-05,1426,0
1665:8003DAEE0,1,0,3.131299555295598e-05,1426,0
1467:8003E2010,1,1,2.8178511173831894e-05,1427,0
513:8003E9220,1,0,3.9262734887095274e-05,65,0
1601:8003EB980,1,0,7.05753119020876e-05,465,0
5836:8052D9C80,1,0,5.708304294992955e-05,1176,0
12:8003EC930,0,1,2.190954241558373e-05,1428,0
229558:80F7CF4E0,1,0,4.071644869032823e-05,1428,0
227786:80B15F9F0,1,0,3.9262734887095274e-05,1186,0
3233:8003E4680,0,1,2.190954241558373e-05,1429,0
10:8003E6650,1,0,4.071644869032823e-05,1429,0
1665:8003F8640,1,0,2.2160301165913657e-05,81,0
3291:8003D8380,0,1,2.190954241558373e-05,1430,0
10:8003D7B50,1,0,4.071644869032823e-05,1430,0
3593:8003E10F0,0,1,2.190954241558373e-05,1431,0
1674:8003DF6C0,1,0,4.071644869032823e-05,1431,0
3472:8003F51A0,0,1,2.190954241558373e-05,1432,0
1420:8003D7720,1,0,4.071644869032823e-05,1432,0
10232:804FC2960,1,0,5.6615927358606816e-05,1228,0
1467:8003F6C80,0,1,2.190954241558373e-05,1433,0
19329:803CAA8A0,2,0,5.952335496507271e-05,1433,0
12:8003DA180,0,1,2.190954241558373e-05,1433,0
4403:802650080,1,0,5.708304294992955e-05,1229,0
1665:8003E2340,0,1,2.190954241558373e-05,1434,0
11974:80FD9F9F0,1,0,4.071644869032823e-05,1434,0
1729:800401A80,1,0,2.2160301165913657e-05,81,0
1588:8004051F0,0,1,2.190954241558373e-05,1435,0
218472:806D61160,1,0,4.071644869032823e-05,1435,0
701:8002140A0,0,1,2.190954241558373e-05,1436,0
22164:8088AF6F0,1,0,4.071644869032823e-05,1436,0
1:80011DB20,0,1,2.190954241558373e-05,1437,0
1674:800406D80,1,0,4.071644869032823e-05,1437,0
1729:800407D50,0,2,2.190954241558373e-05,1438,0
1665:80066ABD0,1,0,3.131299555295598e-05,1438,0
1674:8003D9AA0,1,0,3.9262734887095274e-05,1204,0
1665:800413D70,0,2,2.190954241558373e-05,1439,0
130342:811CE0260,1,0,3.131299555295598e-05,1439,0
12:8004169A0,0,1,2.190954241558373e-05,1440,0
242295:8139B5370,1,0,4.071644869032823e-05,1440,0
1467:80041C090,1,0,2.2160301165913657e-05,81,0
10:8005D2150,1,0,5.6615927358606816e-05,1288,0
44351:813298EF0,1,0,3.540464411785631e-05,1293,0
701:800423CB0,0,1,2.190954241558373e-05,1441,0
15747:80F6E14C0,1,0,4.071644869032823e-05,1441,0
1362:800425BD0,0,1,2.190954241558373e-05,1442,0
15723:80D4FBB70,1,0,4.071644869032823e-05,1442,0
236197:810758CA0,1,0,5.6615927358606816e-05,1307,0
1420:80042A430,0,2,2.190954241558373e-05,1443,0
3420:8040D1940,1,0,3.131299555295598e-05,1443,0
3209:80042BC80,0,1,2.190954241558373e-05,1444,0
1729:8004267A0,1,0,4.071644869032823e-05,1444,0
1688:8021EB600,2,0,7.588994922467405e-05,1341,0
1674:800417BE0,0,1,2.190954241558373e-05,1341,0
10:800418A90,0,1,2.190954241558373e-05,1346,0
13327:802C423C0,3,0,0.00010966210298505162,1346,0
1688:800411470,0,1,2.190954241558373e-05,1346,0
1674:80042F4A0,1,0,2.2160301165913657e-05,81,0
1362:800431800,0,2,2.190954241558373e-05,1445,0
13037:80199C3D0,1,0,3.131299555295598e-05,1445,0
1292:800432260,1,0,2.2160301165913657e-05,81,0
1420:8004330D0,0,1,2.190954241558373e-05,1446,0
13264:80BFB8190,1,0,4.071644869032823e-05,1446,0
1:80043AC10,0,1,2.190954241558373e-05,1447,0
8798:80D507000,1,0,4.071644869032823e-05,1447,0
12:80022A0B0,0,1,2.190954241558373e-05,1448,0
10:80044C930,1,1,4.071644869032823e-05,1448,0
1:800456020,0,2,2.190954241558373e-05,1449,0
2824:8019FDD50,1,0,3.131299555295598e-05,1449,0
220:8001576B0,0,1,2.190954241558373e-05,1450,0
1292:8004572B0,1,0,4.071644869032823e-05,1450,0
1688:80045B7C0,1,1,0.00014456262499190224,1451,0
1467:80045E690,1,1,0.00014456262499190224,1452,0
1420:8002B8320,1,1,0.00014456262499190224,1453,0
1467:8002B8370,1,1,0.00014456262499190224,1454,0
10:80045F610,1,1,0.00014456262499190224,1455,0
1688:80045ED80,1,1,0.00014456262499190224,1456,0
3706:80045FDE0,1,1,0.00014456262499190224,1457,0
1420:80045FE30,1,1,0.00014456262499190224,1458,0
1674:8004611E0,2,1,0.00026721570756822077,1459,0
1:8003C4EA0,0,1,2.190954241558373e-05,1459,0
1729:80040EE30,1,1,0.00014456262499190224,1460,0
1729:800461BE0,1,1,0.00014456262499190224,1461,0
1467:8004625E0,1,1,0.00014456262499190224,1462,0
10:80019CF40,0,2,2.190954241558373e-05,1463,0
220:800463490,2,1,0.0002058891662800615,1464,0
3290:8004639C0,1,1,0.00014456262499190224,1465,0
3486:800463BA0,1,1,0.00014456262499190224,1466,0
1688:800463B00,1,1,0.00014456262499190224,1467,0
220:800464590,1,1,0.00014456262499190224,1468,0
10:8004652C0,1,1,0.00014456262499190224,1469,0
3641:800465A60,1,1,0.00014456262499190224,1470,0
1420:800465FE0,1,2,3.9262734887095274e-05,1471,0
1292:800466080,1,1,0.00014456262499190224,1472,0
1292:8004661C0,1,1,3.9262734887095274e-05,1473,0
12:800466FA0,1,1,0.00014456262499190224,1474,0
1:800459750,1,1,0.00014456262499190224,1475,0
3246:8004597A0,1,1,0.00014456262499190224,1476,0
3799:800459840,1,1,0.00014456262499190224,1477,0
701:8004599C0,1,1,0.00014456262499190224,1478,0
3801:800459BE0,1,1,0.00014456262499190224,1479,0
12:800459F90,1,1,0.00014456262499190224,1480,0
1:80045A030,1,1,0.00014456262499190224,1481,0
3293:80045B5D0,1,1,0.00014456262499190224,1482,0
10:80045C730,1,1,0.00014456262499190224,1483,0
1674:80045C910,1,1,0.00014456262499190224,1484,0
220:80045C9B0,2,1,0.00026721570756822077,1485,0
3806:800467A40,0,1,2.190954241558373e-05,1485,0
1729:800462940,1,1,0.00014456262499190224,1486,0
3212:800462C10,1,1,0.00014456262499190224,1487,0
12:800466710,1,1,0.00014456262499190224,1488,0
1467:8004667B0,1,1,0.00014456262499190224,1489,0
1588:800458630,1,1,0.00014456262499190224,1490,0
513:80045C0A0,0,1,2.190954241558373e-05,1491,0
220:8004586D0,1,1,4.071644869032823e-05,1491,0
1729:80045BA80,1,1,0.00014456262499190224,1492,0
10:80045C230,1,1,0.00014456262499190224,1493,0
1292:80045C4B0,1,1,0.00014456262499190224,1494,0
1588:800464390,1,1,0.00014456262499190224,1495,0
220:800464E60,2,1,0.00026721570756822077,1496,0
10:8001C3570,0,1,2.190954241558373e-05,1496,0
220:8004668A0,1,1,0.00014456262499190224,1497,0
1292:8004674F0,1,1,0.00014456262499190224,1498,0
10:80046C110,1,1,0.00014456262499190224,1499,0
701:80046CF30,2,1,0.00024986251509670916,1500,0
701:800443500,1,1,0.00014456262499190224,1501,0
1467:80046F5C0,1,1,0.00014456262499190224,1502,0
3628:80046C980,1,1,0.00014456262499190224,1503,0
10:80046CB10,1,1,0.00014456262499190224,1504,0
3274:80046CCA0,1,1,0.00014456262499190224,1505,0
1292:80046E4D0,1,1,0.00014456262499190224,1506,0
3718:80046E520,1,1,0.00014456262499190224,1507,0
1292:80046E570,1,1,0.00014456262499190224,1508,0
3472:80046ED60,1,1,0.00014456262499190224,1509,0
3810:80046EF90,1,1,0.00014456262499190224,1510,0
513:80046B5E0,2,1,0.0002058891662800615,1511,0
220:8004713A0,1,1,0.00014456262499190224,1512,0
1588:800471850,1,1,0.00014456262499190224,1513,0
1674:800472800,1,1,0.00014456262499190224,1514,0
1674:800474210,1,1,0.00014456262499190224,1515,0
1467:800474350,1,1,0.00014456262499190224,1516,0
1362:800473DC0,1,2,3.9262734887095274e-05,1517,0
3792:800473E60,1,1,0.00014456262499190224,1518,0
1292:800473960,1,1,0.00014456262499190224,1519,0
10:800474CD0,1,1,0.00014456262499190224,1520,0
1601:800475C10,1,2,3.9262734887095274e-05,1521,0
1420:8004559B0,1,1,0.00014456262499190224,1522,0
12:800455A00,1,1,0.00014456262499190224,1523,0
1:800455C30,2,1,0.00026721570756822077,1524,0
3209:800457A50,0,1,2.190954241558373e-05,1524,0
3561:800455CD0,0,1,2.190954241558373e-05,1525,0
1688:8004565C0,2,2,7.396911983011834e-05,1525,0
3796:800457BE0,1,1,0.00014456262499190224,1526,0
701:80046B260,1,1,0.00014456262499190224,1527,0
3365:80046B3A0,1,1,0.00014456262499190224,1528,0
10:80046B3F0,1,1,0.00014456262499190224,1529,0
1588:800471660,1,1,0.00014456262499190224,1530,0
1601:800472040,1,1,0.00014456262499190224,1531,0
3462:800472090,1,1,0.00014456262499190224,1532,0
1601:8004721D0,1,1,0.00014456262499190224,1533,0
1588:800456610,1,1,0.00014456262499190224,1534,0
3480:80046B2B0,0,1,2.190954241558373e-05,1535,0
1:800456E50,2,1,0.00026721570756822077,1535,0
10:800457AF0,1,1,5.516221355537386e-05,1536,0
10:8004720E0,1,1,0.00014456262499190224,1537,0
10:800472AC0,1,1,0.00014456262499190224,1538,0
1674:80047A5F0,1,1,0.00014456262499190224,1539,0
3426:800479080,1,1,0.00014456262499190224,1540,0
12:8004792B0,1,1,0.00014456262499190224,1541,0
12:8004794D0,1,1,0.00014456262499190224,1542,0
12:800479D90,2,1,0.0003710618838697947,1543,0
3211:80047A8D0,1,1,0.00014456262499190224,1544,0
1467:800478C70,1,1,0.00014456262499190224,1545,0
1665:8004797A0,1,1,0.00014456262499190224,1546,0
12:800479DE0,1,1,0.00014456262499190224,1547,0
10:80047AC40,1,1,0.00014456262499190224,1548,0
701:8001D26A0,1,1,0.00014456262499190224,1549,0
1292:80047CFD0,1,1,0.00014456262499190224,1550,0
12:8001D3F60,1,1,0.00014456262499190224,1551,0
1:8001D4130,2,1,0.0002058891662800615,1552,0
1420:80047EA20,1,2,3.9262734887095274e-05,1553,0
1:80047EED0,1,2,3.9262734887095274e-05,1554,0
701:80047FAF0,2,1,0.00036471107699857064,1555,0
1665:800480BD0,1,1,0.00014456262499190224,1556,0
1362:800480FF0,1,1,0.00014456262499190224,1557,0
1688:800481C50,1,1,0.00014456262499190224,1558,0
1674:800481CA0,1,1,0.00014456262499190224,1559,0
1292:8004825B0,1,1,0.00014456262499190224,1560,0
1467:800485140,1,3,3.083529618878968e-05,1561,0
10:8004858A0,2,1,0.00026721570756822077,1562,0
10:800450B40,0,1,2.190954241558373e-05,1562,0
3749:8004858F0,1,1,0.00014456262499190224,1563,0
1729:800487250,2,1,0.00014619799942625317,1564,0
1292:8004872A0,1,1,0.00014456262499190224,1565,0
1601:800486BD0,2,1,0.00026721570756822077,1566,0
10:8003E1690,0,1,2.190954241558373e-05,1566,0
513:800487590,1,1,0.00014456262499190224,1567,0
2843:800489210,1,1,0.00014456262499190224,1568,0
1362:80048A780,1,1,0.00014456262499190224,1569,0
10:800492540,2,1,0.00020142628939345852,1570,0
1420:800491CA0,1,2,3.9262734887095274e-05,1571,0
1362:800493070,1,1,0.00014456262499190224,1572,0
